quarter_id,quarter_timestamp,global_winner_id,global_state,BASS_candidate_N,BASS_id,BASS_timestamp,BASS_state,BASS_offset_ms,BASS_old_role,BASS_tie_ids,DRUM_candidate_N,DRUM_id,DRUM_timestamp,DRUM_state,DRUM_offset_ms,DRUM_old_role,DRUM_tie_ids,status,distinct_candidate_combination_exists,BASS_DRUM_PAIR,DRUM_MINUS_BASS_MS
840,306.2944217687075,F_MIX_01516,SELECTED,1,F_MIX_01516,306.2828117913832,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],1,F_MIX_01516,306.2828117913832,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
841,306.6659410430839,F_MIX_01518,SELECTED,1,F_MIX_01517,306.5730612244898,BASS_AND_DRUM_SUPPORTED,-92.8798185941000,CONTEXT,[],2,F_MIX_01518,306.65433106575966,DRUM_SUPPORTED,-11.60997732424000,PRIMARY,[],DISTINCT_PAIR,True,RESOLVED_OBSERVABLE,81.26984126986000
842,307.03746031746033,F_MIX_01519,SELECTED,1,F_MIX_01519,307.0142403628118,BASS_AND_DRUM_SUPPORTED,-23.21995464853000,PRIMARY,[],1,F_MIX_01519,307.0142403628118,BASS_AND_DRUM_SUPPORTED,-23.21995464853000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
843,307.3857596371882,F_MIX_01520,SELECTED,1,F_MIX_01520,307.3741496598639,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],1,F_MIX_01520,307.3741496598639,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
844,307.7340589569161,F_MIX_01521,SELECTED,1,F_MIX_01521,307.7340589569161,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],1,F_MIX_01521,307.7340589569161,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
845,308.1055782312925,F_MIX_01523,SELECTED,1,F_MIX_01523,308.11718820861677,BASS_AND_DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],1,F_MIX_01523,308.11718820861677,BASS_AND_DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
846,308.4538775510204,F_MIX_01524,SELECTED,1,F_MIX_01524,308.4654875283447,BASS_AND_DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],1,F_MIX_01524,308.4654875283447,BASS_AND_DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
847,308.8253968253968,F_MIX_01525,SELECTED,1,F_MIX_01525,308.8253968253968,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],1,F_MIX_01525,308.8253968253968,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
848,309.19691609977326,F_MIX_01527,SELECTED,1,F_MIX_01526,309.0924263038549,BASS_SUPPORTED,-104.48979591836000,CONTEXT,[],1,F_MIX_01527,309.185306122449,DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],DISTINCT_PAIR,True,RESOLVED_OBSERVABLE,92.8798185941000
849,309.5452154195011,F_MIX_01529,SELECTED,0,,,,,,[],1,F_MIX_01529,309.5568253968254,DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
850,309.9167346938776,F_MIX_01531,SELECTED,1,F_MIX_01531,309.9167346938776,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],1,F_MIX_01531,309.9167346938776,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
851,310.28825396825397,F_MIX_01533,SELECTED,0,,,,,,[],1,F_MIX_01533,310.3114739229025,DRUM_SUPPORTED,23.21995464853000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
852,310.65977324263037,F_MIX_01535,SELECTED,1,F_MIX_01534,310.6365532879819,BASS_AND_DRUM_SUPPORTED,-23.21995464847000,CONTEXT,[],2,F_MIX_01535,310.67138321995463,DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],DISTINCT_PAIR,True,RESOLVED_OBSERVABLE,34.82993197273000
853,311.0312925170068,F_MIX_01536,SELECTED,1,F_MIX_01536,311.01968253968255,BASS_AND_DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],1,F_MIX_01536,311.01968253968255,BASS_AND_DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
854,311.4028117913832,F_MIX_01537,SELECTED,0,,,,,,[],1,F_MIX_01537,311.4028117913832,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
855,311.7743310657596,F_MIX_01538,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
856,312.14585034013606,F_MIX_01539,SELECTED,0,,,,,,[],1,F_MIX_01539,312.1226303854875,DRUM_SUPPORTED,-23.21995464856000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
857,312.51736961451246,F_MIX_01540,SELECTED,0,,,,,,[],1,F_MIX_01540,312.5057596371882,DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
858,312.8888888888889,F_MIX_01541,SELECTED,0,,,,,,[],1,F_MIX_01541,312.8656689342404,DRUM_SUPPORTED,-23.2199546485000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
859,313.2371882086168,F_MIX_01543,SELECTED,0,,,,,,[],1,F_MIX_01543,313.2604081632653,DRUM_SUPPORTED,23.2199546485000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
860,313.6087074829932,F_MIX_01544,SELECTED,1,F_MIX_01544,313.6087074829932,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],1,F_MIX_01544,313.6087074829932,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
861,313.9802267573696,F_MIX_01545,SELECTED,1,F_MIX_01545,313.96861678004535,BASS_AND_DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],1,F_MIX_01545,313.96861678004535,BASS_AND_DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
862,314.351746031746,F_MIX_01547,SELECTED,1,F_MIX_01547,314.34013605442175,BASS_AND_DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],1,F_MIX_01547,314.34013605442175,BASS_AND_DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
863,314.72326530612247,F_MIX_01548,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
864,315.09478458049887,F_MIX_01550,SELECTED,1,F_MIX_01550,315.0715646258503,BASS_AND_DRUM_SUPPORTED,-23.21995464857000,PRIMARY,[],1,F_MIX_01550,315.0715646258503,BASS_AND_DRUM_SUPPORTED,-23.21995464857000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
865,315.4430839002268,F_MIX_01551,SELECTED,0,,,,,,[],1,F_MIX_01551,315.4430839002268,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
866,315.8146031746032,F_MIX_01552,SELECTED,1,F_MIX_01552,315.8029931972789,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],1,F_MIX_01552,315.8029931972789,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
867,316.1861224489796,F_MIX_01554,SELECTED,0,,,,,,[],1,F_MIX_01554,316.1861224489796,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
868,316.557641723356,F_MIX_01555,SELECTED,0,,,,,,[],1,F_MIX_01555,316.51120181405895,DRUM_SUPPORTED,-46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
869,316.9059410430839,F_MIX_01556,SELECTED,1,F_MIX_01556,316.9407709750567,BASS_SUPPORTED,34.8299319728000,PRIMARY,[],0,,,,,,[],BASS_ONLY,False,UNRESOLVED,
870,317.27746031746034,F_MIX_01557,SELECTED,1,F_MIX_01557,317.27746031746034,BASS_AND_DRUM_SUPPORTED,0E-14,PRIMARY,[],1,F_MIX_01557,317.27746031746034,BASS_AND_DRUM_SUPPORTED,0E-14,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
871,317.64897959183673,F_MIX_01558,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
872,318.02049886621313,F_MIX_01560,SELECTED,1,F_MIX_01560,318.00888888888886,BASS_AND_DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],1,F_MIX_01560,318.00888888888886,BASS_AND_DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
873,318.36879818594105,F_MIX_01561,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
874,318.74031746031744,F_MIX_01563,SELECTED,1,F_MIX_01563,318.74031746031744,BASS_AND_DRUM_SUPPORTED,0E-14,PRIMARY,[],1,F_MIX_01563,318.74031746031744,BASS_AND_DRUM_SUPPORTED,0E-14,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
875,319.1118367346939,F_MIX_01565,SELECTED,1,F_MIX_01565,319.12344671201816,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],1,F_MIX_01565,319.12344671201816,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
876,319.46013605442175,F_MIX_01567,SELECTED,1,F_MIX_01567,319.471746031746,BASS_AND_DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],1,F_MIX_01567,319.471746031746,BASS_AND_DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
877,319.8316553287982,F_MIX_01568,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
878,320.2031746031746,F_MIX_01569,SELECTED,1,F_MIX_01569,320.19156462585033,BASS_AND_DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],1,F_MIX_01569,320.19156462585033,BASS_AND_DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
879,320.574693877551,F_MIX_01571,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
880,320.94621315192745,F_MIX_01572,SELECTED,1,F_MIX_01572,320.9346031746032,BASS_AND_DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],1,F_MIX_01572,320.9346031746032,BASS_AND_DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
881,321.2945124716553,F_MIX_01573,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
882,321.66603174603176,F_MIX_01574,SELECTED,0,,,,,,[],1,F_MIX_01574,321.67764172335603,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
883,322.03755102040816,F_MIX_01575,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
884,322.40907029478456,F_MIX_01577,SELECTED,0,,,,,,[],1,F_MIX_01577,322.4206802721088,DRUM_SUPPORTED,11.60997732424000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
885,322.780589569161,F_MIX_01578,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
886,323.1521088435374,F_MIX_01579,SELECTED,0,,,,,,[],1,F_MIX_01579,323.1637188208617,DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
887,323.52362811791386,F_MIX_01580,SELECTED,0,,,,,,[],1,F_MIX_01580,323.442358276644,DRUM_SUPPORTED,-81.26984126986000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
888,323.8719274376417,F_MIX_01582,SELECTED,0,,,,,,[],1,F_MIX_01582,323.883537414966,DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
889,324.2434467120181,F_MIX_01584,SELECTED,0,,,,,,[],1,F_MIX_01584,324.2434467120181,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
890,324.61496598639457,F_MIX_01585,SELECTED,0,,,,,,[],1,F_MIX_01585,324.61496598639457,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
891,324.9632653061224,F_MIX_01587,SELECTED,0,,,,,,[],1,F_MIX_01587,324.98648526077096,DRUM_SUPPORTED,23.21995464856000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
892,325.31156462585034,F_MIX_01588,SELECTED,0,,,,,,[],1,F_MIX_01588,325.3347845804989,DRUM_SUPPORTED,23.21995464856000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
893,325.68308390022673,F_MIX_01589,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
894,326.03138321995465,F_MIX_01591,SELECTED,1,F_MIX_01591,326.06621315192746,BASS_AND_DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],1,F_MIX_01591,326.06621315192746,BASS_AND_DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
895,326.37968253968256,F_MIX_01592,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
896,326.75120181405896,F_MIX_01594,SELECTED,1,F_MIX_01594,326.78603174603177,BASS_AND_DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],1,F_MIX_01594,326.78603174603177,BASS_AND_DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
897,327.0995011337869,F_MIX_01595,SELECTED,0,,,,,,[],1,F_MIX_01595,327.0530612244898,DRUM_SUPPORTED,-46.4399092971000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
898,327.47102040816327,F_MIX_01597,SELECTED,0,,,,,,[],2,F_MIX_01597,327.52907029478456,DRUM_SUPPORTED,58.04988662129000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
899,327.84253968253967,F_MIX_01598,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
900,328.2140589569161,F_MIX_01600,SELECTED,0,,,,,,[],1,F_MIX_01600,328.26049886621314,DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
901,328.562358276644,F_MIX_01601,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
902,328.9570975056689,F_MIX_01602,SELECTED,1,F_MIX_01602,329.003537414966,BASS_AND_DRUM_SUPPORTED,46.4399092971000,PRIMARY,[],1,F_MIX_01602,329.003537414966,BASS_AND_DRUM_SUPPORTED,46.4399092971000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
903,329.3518367346939,F_MIX_01603,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
904,329.7233560090703,F_MIX_01604,SELECTED,0,,,,,,[],2,F_MIX_01604,329.73496598639457,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
